path,sentence,speaker
sentence6026.wav,"На базалната плитчина, метличката изщавя мигове на одухотворяване, докато завеждането на мислите ни към красотата на природата ни вдъхновява.",1
sentence6028.wav,"Танчев осекна мирова мелодия, докато Друмев танцуваше менует, а след позапържване на някои ястия, настроението в залата стана прекрасно.",1
sentence6033.wav,"Невлюбен в костилковите плодове, заделям времето си за добиване на знания по хидрометрия и картотекирам прочетената литература.",1
sentence6038.wav,"Брюкселката, подарена от Пашови на Ефремов, символизираше отстъпление на каторжник от Каснаково.",1
sentence6035.wav,"При претълкулването на къкличавия пациент, анестезистът използва смукалка, за да избегне риска от задушаване на елинка.",1
sentence6037.wav,"Докато щъкам из Каменик, чувам нагрухване и осъзнавам, че помъдряването е част от гарнизонния живот, който сподирям с приятелите си.",1
sentence6041.wav,"Думам, че при завоя в Драгомирово волтажът на електричеството е по-висок, отколкото когато моята сродница Дирало ми разказваше за това.",1
sentence6042.wav,"В Осеново започвам да запролетявам, наслаждавайки се на матовостта на камъка, докато разжарявам малцинствена закуска на слънце.",1
sentence6044.wav,"Приклякването ми изкърти тонизиращото усещане за обезоръжаване, след което направих прекръстване и прекласирах всичките си мисли.",1
sentence6039.wav,"Възглавяване на хидромонитора разкри предисторически символи в Морз, предизвикващи поразшаване на мненията за нелечимите загадки на миналото.",1
sentence6045.wav,"В Соволяно закусвах, когато забелязах несвоевременността на разръфането на хляба, което ме накара да се вдетинявам и прогонвам мислите за проблемите.",1
sentence6034.wav,"Гулев, пълноцветен цветар, развлачам разговори за извършаване на нови проекти, докато сдъвкам любимите си бонбони.",1
sentence6046.wav,"В неолитен период наслюнча на франкмасонски символи, зашиване на дрехи и разгонване на клептоманията са били тайнствени практики.",1
sentence6047.wav,"Въпреки ненавременността на решението му, помътняването на мислите увлече англоезичния атомист в несъразмерност, от която не можеше да убягам.",1
sentence6052.wav,"Мурджев, внедрителски специалист, кривя фуга в почвознание и направям нов метод за анализ на почвените структури.",1
sentence6051.wav,"Балканджия, практикуващ природолечение, се отдаде на учителство за омиротворяване, въпреки че се сблъскваше с варварствуване и възмалко признание.",1
sentence6053.wav,"Единайсти поддръжник на сомалийския обирджия, изучаващ предкласика, се присъедини към тумбата с надежда за успех.",1
sentence6054.wav,"Ямино, мюсюлманка, живееща до мазата, предложи четиричленен план за спарване, но отстъпи от него, след като разбра реакцията на съседите.",1
sentence6048.wav,"В Крушово, храбрино, реших да се опитам да обезпаразитя котката, като разгледах валентността на методите и обсъдих разрешимостта на проблема, но в крайна сметка се оказа, че единствено ръфането на старата котешка храна не би помогнало.",1
sentence6056.wav,"В мрачината на недоносен порфир, след поизчакане, предумка възслабния образ.",1
sentence6059.wav,"Характеризирам кремъклия с позьорски маниери, понеже винаги прави завъртулки, за да отрупвам усещането за насищане.",1
sentence6055.wav,"Докато ровичкам в учебния материал за Джендов, Емануела и Бранков изразяват нездрав ентусиазъм.",1
sentence6057.wav,"При карамбол с резача в тревата, псевдо тревата забушува, а трънливостта попасва всичко наоколо.",1
sentence6061.wav,"В Филаретово нахлузям слушалки на радиоприемника, докато изчислявам формула за картел, което много ме отегчава.",1
sentence6063.wav,"В регистратурата в Балиновци напъждам рахитичен пациент, като поизнежвам адресния му статус.",1
sentence6064.wav,"Шестнадесетгодишен планетоложка, аз пепеляво проточвам времето, докато пресътворявам откритията на Кюри.",1
sentence6066.wav,"В Стратфорд, мормонският налокам, заобиколен от подозрителност и галениче, се опитваше да намери компасен път към истината.",1
sentence6062.wav,"Берлинчанка, която се нарича Славея, обсъжда с Веско изтърпяването на срещупоставените предизвикателства в живота, докато пухва възглавницата си.",1
sentence6040.wav,"През зимата, когато несистемният кръволок се скита из местопредназначението си, аз неразделимо презрявам всички му действия.",1
sentence6070.wav,"В Дъблин, вентрилоквистът, след като предпиша новия си номер, реши да пораздробява забавни истини за начекването на прогизната му шапка.",1
sentence6060.wav,"В фотоелектрическия бизнес, книговезките услуги за написване на бизнесбиография често помагат на предприемачите да избегнат разорение, но понякога успехът зависи от умението за напипане на правилните възможности.",1
sentence6072.wav,"В технологически дестабилизиран район, амбулаторията осигурява фамилиарен уют, въпреки несвойственото наклаждане на трудности.",1
sentence6073.wav,"В Киченица, деятелката, която разрасна запалителен интерес към проекта за урегулирането на територията, организира прощаване с участниците.",1
sentence6069.wav,"Древносирийският строеж, обвит в жълтокафявата дрипа на историята, загащваше тайни за изнасилването на мълчаливите заклинателни сили на миналото.",1
sentence6076.wav,"Тарава, известна като грабителка на плъст тайландски, бъде оживително и лакомник в търсене на вкусни изкушения.",1
sentence6065.wav,"След като се развиделявам в Комори, реших да унифицирам своя житейски стил като костена новоселец, а прехвръкването на птиците ме вдъхнови.",1
sentence6074.wav,"Старият съмахленка, едновремешен приятел на моите години, страдаше от тревоги, които връхлитаха като метафизични въпроси, измервани с микрометър на годишен етап от живота му.",1
sentence6050.wav,"В агломерацията Росоман, санитарно-хигиенният проблем беше засолен от балванката, която касая на общественото здраве.",1
sentence6067.wav,"В ливадения апостолски ден, избрътвям хрупкавостта на авторитарния лидер, който с избухтяване на идеите си предизвика смесени чувства сред другите.",1
sentence6082.wav,"Неполираната фея изнемощяла от неспирно лумване на светлината, се скрила зад балкана.",1
sentence6071.wav,"Нископодстриганото момче с кривогледо лице яздеше мотоциклета си, докато безгрижно наблюдаваше стършелите, които летяха край него, следвайки булата на конформизма.",1
sentence6081.wav,"В позатворен простор, докато надвиквам новините за милитаризиране и носомания, реших да милитаризирам подхода си към ситуацията.",1
sentence6079.wav,"Докато тестувах изкуствения интелект в Ханово, незавършил проект, реших да изкатеря и картотекирам данните, за да подобря резултатите.",1
sentence6083.wav,"В абисинския овощарски проект, просвещавам статистичка за влиянието на секването и проклеването върху растежа на растенията.",1
sentence6084.wav,"Веселина разбръмча едностайния апартамент, докато функционерът спринцова тестиса си, за да премахне стреса от натоварения ден.",1
sentence6036.wav,"Докато хайманувам край язовината, взех една хапка от проблема, който ми причинява болно отмирисване, и си спомних за Апаче, който винаги се усмихваше.",1
sentence6075.wav,"След попрегледане на езиковия курс, Бърдоква преспокойно отбеляза разпиляността на материала и лепкавината на идеите.",1
sentence6080.wav,"Въпреки че ипохондрикът нехаеше за симптомите си, изкъртването на врата му, извършено с умисъл, предизвика размърморване в обществото и коментари за неговото влагалище на тревоги.",1
sentence6089.wav,"В Ковачевец, докато прожектирам телетип с асо, светлорозовите цветя на Капитановци допълват картината.",1
sentence6086.wav,"При изпращането на Горунака за дегазация, миячът въздиша, докато набухвам в работата си.",1
sentence6077.wav,"Гостилничарят в Хавана наблюдаваше епитропа с неотклоняемост, как пионката наежено се подготвяше за игра.",1
sentence6087.wav,"Докато разглеждах стаята с едностайния апартамент, изкикотих се на табелката със забавното зацепя, което беше вдъхновено от зачеркването на сталагмит.",1
sentence6091.wav,"Докато осмислям как да диктувам на съдружата си, че доизслужвам последните дни на моето усойниче, опрасявам спомените си за него.",1
sentence6049.wav,"Докато се повирам в разказа за боркиня от Горталово, се зачудя какво изхайманяване е нарушило коляновите й стави.",1
sentence6088.wav,"Взаимоизгоден бизнес, който препятствувам, разкриване на тайни, обгоря на слънце, зазвъня телефонът, докато изръсвам идеи.",1
sentence6092.wav,"В углавния случай с моторизирания транспорт, позакръглям хронологията, за да позатоплям темата за чепатост в развитието на инфраструктурата.",1
sentence6058.wav,"В Добролево, многохиляден самоволен човек с състрадателност подплясна, докато псувам на шега.",1
sentence6090.wav,"В Чинтулово дебатът за умереността в обвинението, което допрочитам, се превърна в атрибутен разговор за моралните стойности в обществото.",1
sentence6043.wav,"В Дебочица се е състояло осмиване на нездравомислещите подходи към конфуцианството, което умело е предизвикало минаване на хората към по-разумни възгледи.",1
sentence6094.wav,"Вироглавката на Златиница досадя, докато ядеше тестен продукт, направен от цигла, осъзнавайки, че всички тези неща са взаимозависими.",1
sentence6098.wav,"В един непочнат хлебозавод, където цареше безмилостност и безвкусие, аз притайвах надежда, че зърното ще се калцира в нещо по-добро.",1
sentence6093.wav,"На Димитровден, като менторски жест, реших да преора района, за да залютя добротата и човечността в сърцата на хората.",1
sentence6078.wav,"В пасторалната обстановка, личинката заостря вниманието на благопристойния мъж, който с удивление наблюдава отслабналостта на плакията, която изчезва пред погледа му.",1
sentence6100.wav,"Докато летувам в Коритен, закалям духа си, като чета редакционния бюлетин на Моев и се запознавам с Руско творчество.",1
sentence6102.wav,"На невзрачния, неден островче в Тюринг, овчарският син реши да заразлиства с нови идеи.",1
sentence6099.wav,"Докато хрупкането на чипс ме разсейваше, аз мътнея в мислите си, опреснявам метаболичен план, а в ума ми пуквам от идеи за явка с приятели.",1
sentence6096.wav,"Когато изцвиля мелодика, която запленява, чувствам как ръгването на емоциите води до втвърдяване на сърцето ми, а мислите ми потъват нанадолу.",1
sentence6097.wav,"Котвен резач от Кметовци, невидял велзевул, разказваше историята за Обел.",1
sentence6104.wav,"Следовницата от Пърличево обезопасява мястото, докато замърдвам и надзема с уменията си в пилотаж.",1
sentence6105.wav,"Вълчанка, коварно опорочаваща графемата на плебейка, направи тракване, което остави всички в недоумение.",1
sentence6095.wav,"В Орешари, след изтъркване на стария речникарство, се събраха хора, които с характерност обсъждаха темите на подпечатане и отричане.",1
sentence6068.wav,"Планетологът с щедрост измъдря ненапразен проект за опрашване на растения, подчертавайки важността на пълноправието в екосистемата.",1
sentence6107.wav,"В Яребковица написах хумореска, в която безкрак солов с крилете си прекроя скучния ден и обезболявам всички с усмивки.",1
sentence6108.wav,"През юнския ден в моделиерната в Брезнишки, село Младово, се провежда курс по анимиране на плод-зеленчук.",1
sentence6110.wav,"Докато тъпя поизтегляне на електрохимични данни, усещам изопнатост и преспокойно подхвърлям левичарство в разговора.",1
sentence6101.wav,"Докато се разтичвам в паркa, учейки за естествознание, глъхна звукът от тътен, а Дейли изхрачваше смях.",1
sentence6109.wav,"Прелетяването на рунтавея над Авив беше прежулване, но за съжаление то се оказа недействително, а пълня от спомени остана в ума ми.",1
sentence6112.wav,"Видовете фразировка, които използвам, изразяват осоляването на буренясването в думите, без да допускам забежка.",1
sentence6113.wav,"Следвоенният черничев храст, притърчал с немалка несъобразителност, стана символ на поодръпване и непукизъм в града.",1
sentence6085.wav,"В Момино, сред гнусливост и шум от озорване, хематикият антиквариат предложи рядък хематит, който беше незаменима част от тепавичарството на региона.",1
sentence6114.wav,"Градини, в които поставам цветя, ме карат да се чувствам уютно, въпреки че презастраховам сърцето си откисляване и олюляване, докато разденя времето си между задълженията.",1
sentence6116.wav,"След непрогресивен инцидент с пребиване, който позатихна след ларингоскопията, медиците откриха ракови клетки в обковката на гърлото.",1
sentence6118.wav,Англичанинът Киров поотчуждя ламаншкия компенсатор от съблазнителката.,1
sentence6120.wav,"В полукласическия стил на учебникарството, аваринът подтичваше под плафониерата, докато съветизиране обсъждаше новите методи за преподаване.",1
sentence6106.wav,"Соловият проектантски екип от Нейчовци се контузи в Ирак, но обеща да се реваншира с нови идеи.",1
sentence6121.wav,"В призивен тон, историко-литературният клуб обяви, че затъня в неизцелимата си страст към линотипията, докато чакам на банкомата.",1
sentence6122.wav,"Попросвам те, когато видиш розовата смутителка, да не забравиш, че шафранът е безценност, която загасва само при неправилно съхранение.",1
sentence6127.wav,"В Борущица бандитчето и пришелецът написаха химн, вдъхновен от поета от Башево.",1
sentence6123.wav,"При обстоятелствения анализ на документите, агентинът потрияше ръце, докато звеноводът споменаваше как Сталин е наложил подразредни заповеди.",1
sentence6125.wav,"В постхипнотично състояние, разпуснатата ориенталка наражда плейбек с психофизичен ефект, който променя восъка в съзнанието.",1
sentence6111.wav,"Коментаторът Щъркалев разплаща за пелтечене на Гайкини, докато изклинва от напрежение.",1
sentence6133.wav,"Сефте успях да разръфам противоспътниковия костюмиране, но дискриминацията ми донесе само неудача.",1
sentence6119.wav,"В Струпец провеждам комбинативен курс по фарадизация, в който изучаваме четирипластов речникарски подход.",1
sentence6130.wav,"В Кърпелево се проведе микро експеримент с електролит, който предизвика отцепване на нови идеи за прегръщане на младите хора в Мламолово.",1
sentence6129.wav,"Безроден късмет посрещна Гита, когато в Сумер попълни бизнесанкета за новата си коафюра, докато Кошава духаше вятър наоколо.",1
sentence6103.wav,"Моят годеник се опита да наточи ножа, докато аз изкърпях неприкачената част от обувката си, но поотвиквам от тези странности, защото скоро ще бъде изгонен.",1
sentence6131.wav,"Нелустросаната манговица изтътрузване на Кисийците, оставяйки непривършен следа, беше споделена от зълвата.",1
sentence6124.wav,"Изразявайки съболезнование за изплъзването на бизнеса ни, позирам пред вас с кьоркютук в ръка, свързан с нова бизнесанкета, която ще ни помогне да видим реалността през призмата на успеха.",1
sentence6139.wav,"Левичарят Хаджи нахално злословеше за анемометъра, докато се опитваше да овалва резултатите.",1
sentence6143.wav,"В заплетен свят, където провокаторка подвластен на страстите заселяше недоразумения, завирвах тъгата с чет.",1
sentence6134.wav,"Орташкият измервач, след дълго суетене, конструира леснодостъпен и чистичък инструмент.",1
sentence6138.wav,"В градината на Велко, под магнолията, кучето Спотая прелиташе около Пиперица, докато слушаха наполеоновски разкази.",1
sentence6136.wav,"В Чехословакия, обективността на анализа за трапецовидния план за офанзивно действие показа, че разбиваемите елементи са работоспособни.",1
sentence6135.wav,"На хелиографския диплом за адвокатстване, издаден от митрополитския съд, беше описано незабавното строполясане на жилната система в съзаклятническия проект за обновление.",1
sentence6132.wav,"След настъпяне на експулсията на хърватка, правдиво се обсъждаше цензът върху реалията на съвременната политика.",1
sentence6146.wav,"На тейковата работа в лаоския ресторант, шиканът на говедарите пред сейма оставяше следи от пърхот по чифтосаните маси.",1
sentence6141.wav,"В лъчистия ден, по неразчистената пътека, дращя пиперка, докато размишлявам за отстъпничество и непокаяние.",1
sentence6126.wav,"Волен посъживя учебния процес, който изглеждаше разчленено след свиване на часовете, като скълцвам новите идеи, за да вдъхна живот в класната стая.",1
sentence6147.wav,"По време на петминутния циклон в Сливков, служителят от ведомството чу хрускането на падащи клони и почувства тежка раздяна с мирната обстановка.",1
sentence6115.wav,"На четирийсти ден от практиката подбутам непревития аудиометър, докато барабанен звук от топола разсейва вниманието ми.",1
sentence6142.wav,"Автомобилистът от Хоншу, който не спираше да сгрешава и позакръглява фактите за косматата гламавост на своето возило, предизвика смях сред приятелите си.",1
sentence6145.wav,Бактериологът Шарабански съобразява необходимостта от ремонтиране на острилката в лабораторията в Гранитово.,1
sentence6150.wav,"В един закономерен стадий на живота си, след корабокрушение, тя направи топилен опит за заточване, прибавяйки спомени към новото си начало.",1
sentence6140.wav,"Ирник, с категоричност на диалектик, дирижираше разговорите около магнетофона, докато тесам идеи за бъдещето.",1
sentence6152.wav,"Докато доугоявам углавен диверсионен план, затрогвам се от спомена за събитията отсам изчепкването на стария мост.",1
sentence6144.wav,"На изложбеното събитие в Снягово, участниците чрез скициране представиха етимологията на целенасочеността и правоучастието в съвременната арт сцена.",1
sentence6160.wav,"Вучков, като възвестител на новото политиканствуване, отреждам кантонерка в тестпрограма за развитие на обществените отношения.",1
sentence6117.wav,"Земеписецът с прецеден инструментация изследва местата, където гюллетата могат да повлияят на забременяването на растенията, докато понагрява информацията от наблюденията си.",1
sentence6155.wav,"Докато разчовъркваше метежния пейзаж на клисурата, маркировачът надвисваше над пропастта и прехвърчаше идеи за нов маршрут.",1
sentence6149.wav,"Инспекторката холандка наблюдаваше как в подразреда се разпенваха рибите, докато опитвах да убягам от устискването на времето.",1
sentence6151.wav,"Целителят възгласяваше, че с правилното осветляване и лечение, микозата може да спре спадането на здравето и да предотврати окумването на инфекцията.",1
sentence6157.wav,"В лабораторията, където надиплям пословично пъстрен химичен опит, подчертаността на образуванието ми впечатли всички.",1
sentence6165.wav,"Докато буйствам в фееричното слънце, припичам се на плажа и засинявам от радост, същевременно прилагам агротехнически методи за миротворяне в градината си.",1
sentence6158.wav,"Пристъпвам към поопипване на парадоксалността в творчеството на Смирненски, като отмествам съмненията, за да не припищявам при всяка среща с неговите идеи.",1
sentence6161.wav,"В Ганево, на стряхата на старата къща, местният лидер организира вътрешнопартиен форум за обсъждане на чрезмерния акцент върху добротворството в контекста на сътрудничеството с Ватикан.",1
sentence6137.wav,"Претупам родителстването, като фигурирам във вакханка с есемеси и негорими идеи.",1
sentence6128.wav,"Непровокиран от обичайния шум на Балканите, пеенето на улава прозвуча с упорстване, като поблея в душата ми.",1
sentence6171.wav,"Изрецитирам мислите на Чернооки Цончо по темата за затъкаването в живота, докато бабувам на внучето си, използвайки траслаторен метод.",1
sentence6164.wav,"На кръщаването на близнаците Навъсен и Гъдев в Поройна, всички се събраха край кладенчов, за да отпразнуват момента.",1
sentence6169.wav,"В градобитен ден, стилен художник наблюдава побледняването на цветята поради традиционализъм, докато ускорителят на времето му призлее вдъхновението.",1
sentence6154.wav,"В Ямбол, по време на възстановителната програма, недвусмислеността се проявяваше чрез манчестерския дизайн на магнитите, които перфорирахме за атрактивност.",1
sentence6162.wav,"В шеметен темп, при преизобилен поток от информация, реших да препечатам статиите за дванадесетопръстника, докато чаках преинсталиране на петмилионния софтуер.",1
sentence6166.wav,"В неприветен Рим, с безплътните си сънища, понацепвам охранеността на вакханка в тъгата на вечерта.",1
sentence6156.wav,"Неспециалистът се опитваше да заправя многото задачи, свързани с насвяткването на информация, но разнородността на мненията му пречеше в противодействуването на смесените чувства, които развеяха у него.",1
sentence6163.wav,"Неехая за предоктомврийските дела и подплашването на отечественофронтовеца, докато наждам с мацане спомените от миналото.",1
sentence6159.wav,"Като основателка на проекта, която се стреми да изградя електрохимичен прототип в условия на малобройност, повеждам екипа си към успеха, независимо от ненапечатаните трудности.",1
sentence6167.wav,"Докато пътувах към Комощица за членуване на клуба, бях затулван от загърляне и неусетно попаднах в ситуация на откомандироване, а набаданосането на събитията ме остави без думи.",1
sentence6173.wav,"По време на стригане на овцете, реших да поизпитам теория за конспирация в космофизиката, докато изриях земята за опесъчаване на градината.",1
sentence6170.wav,"Когато се поразговорих с електроинженера за износваемостта на новите устройства, той спомена, че ако не опетлавам технологията, няма да успея да разбера демонологията на проблемите, по които поще работим.",1
sentence6178.wav,"В Кочово реших да разпарям стария развейпрах, за да конфронтирам новите идеи за отъркаляне на тритонен проект.",1
sentence6174.wav,"Отзаран, в унесеност, датчанинът възгордявам, че новият лизингов автомобил зазорява бъдещето му.",1
sentence6172.wav,"На основата на навигационен план, изтърчавам за зорлан, но с подърпване на якето ми се наложи откопчване.",1
sentence6177.wav,"В Карибско море, хайдукът Поповец опитва да осъществи план за качване на кораб, с надеждата да пребъдвам в новата си авантюра.",1
sentence6179.wav,"В опит да не съгреша с проспиването на важен ангажимент, реших да се отърва от смотаването, но все пак чувството на угриженост ме накара да тупирам на място, докато се заял полип в мислите ми.",1
sentence6175.wav,"При окосенето на тревата под небе, напомнящо алхимически старост, Повалиръж закрачи уверено напред.",1
sentence6153.wav,"В стадий на окълцане и приплескване, невтвърденото мислене на кръвожадника води до апостериорен анализ на събитията.",1
sentence6180.wav,"В неизменимия поток на кръвообращението, хематурията, наподобяваща зеленикавия цвят на нефрит, напомня за незначителността на захапването на живот, което понякога може да бъде безразлично.",1
sentence6185.wav,"Докато чета упоменаването на новия акселератор за репариране на некръстосаните автомобили, поохладнея и си мисля как вдовствувам на стария си модел.",1
sentence6183.wav,"Петокласницата, която носеше вратовръзка, се оказа героиня в борбата срещу диспропорцията в свещеничеството, като открито заговори за менструационните права на момичетата.",1
sentence6148.wav,"В зенита на лятото, сойката с гласовитост насочваше вниманието ми към пирога, който икономисвах за специален случай.",1
sentence6186.wav,"Докато отбрулвам филистерски идеи по време на отсъствуването ми в Куманово, манометричният измервателен уред ме вдъхновява да потърся мнението на спиритуалистка.",1
sentence6189.wav,"На охулената сипаница, по време на одита, бобровият керван се събра за дегустиране на местните специалитети.",1
sentence6190.wav,"Докато се опитвах да не затънея в билкарския гейзер, потрепвах от притеснение за фитопатологията на цветята в потилнята.",1
sentence6191.wav,"Ванкувър изобилства от неразгледан потенциал за механджии, които успеваемо се занимават с избиране на краставици.",1
sentence6184.wav,"Подир дългото пътуване до Паничково, задремвам, като в съня ми унаследя особно красивите гледки на Черноочене.",1
sentence6192.wav,"Медиумът принизява значението на терморелето, докато обидчивостта му нараства след изгасването на уреда и изстискването на последните му капки производителност.",1
sentence6193.wav,"В опит да откупвам старата радиовълна, Настан с лекомислие реши, че ремонтен труд е ненужен, така принасям нови идеи за подобрение.",1
sentence6194.wav,"Докато звънтя от смях, провъзгласявам, че леденя от шурването на водата, а моят приятел е разсипница, която опивам с истории.",1
sentence6195.wav,"Докато притъкмявам вакууммашината, пасажерът изхарча Леденик в урната.",1
sentence6187.wav,"В забравен манифактурен цех, закъснителът натъркалям стари инструменти, докато оркестровката му помогна да не мъртвея, а да се съживя с музиката.",1
sentence6188.wav,"В Могадишу, след напрашаването на двойнатаривния Бейсик, поредността на подкокоросване на местните жители стана очевидна.",1
sentence6200.wav,"В Костино, членка на новата генерация взаимопоръчители, сподели опит за пърляне на градини и доядане на растения.",1
sentence6196.wav,"В Ярловци, след дълга алея от уморителни клинчове, аз понажежавам отмалялост и реших да отбягна всякакви чифтени ангажименти.",1
sentence6168.wav,"На контурa на схемата за равноускорение, кипял разговорът за пишкане на самоизям, докато суфльорският тон на учителя ни напомняше за важността на всяка дума.",1
sentence6198.wav,"Нагазването в индустриалните отпадъци край Кремиковци предизвика спазмолитик за дарвиниста, който се оказа кух синолог.",1
sentence6199.wav,"Като моралистка, тя предопределя властническия подход на дроселена ливада, за да обновя образа на калето.",1
sentence6201.wav,"В хистологията, с академичност, завален дипломант използва автоскрепер, за да поборва своите трудности, подобно на покорница, която преодолява препъни камъните в живота.",1
sentence6176.wav,"В курс по германистика получих указание как революционно да пролетаризирам общественото мнение, докато валя дюшек в хола.",1
sentence6213.wav,"Върбешница е малотиражен парфюм с изтощителен аромат, който носи префикс ""гоя"".",1
sentence6204.wav,"Всемирци, които се занимават с пирографиране, използват кюре и дробилка, за да изразят своята субективистка перспектива, докато работят с политемигрантка.",1
sentence6203.wav,"В акционерния завод, в който работех, тероризираха всички с ъгъл на затъмненост и недовиждане, а цигларският двуосен мотоциклет само усложняваше положението.",1
sentence6181.wav,Неотговорната диктаторка опустоши страната с харно организирани чалгаджийски фестивали в ерленмайерови съдове.,1
sentence6211.wav,"Разфучавам се, когато дължимостта ми за курсовете по геофизика е неверна и не мога да платя с шилинг, въпреки нюансираните условия на вносните такси.",1
